timestamp,temperature,soil_ph,soil_moisture,npk_n,npk_p,npk_k,rainfall
2025-01-24T19:36:20Z,24.65,6.29,82.59,40.21,32.61,190.17,12.02
2025-01-24T21:21:10Z,17.03,6.07,70.74,42.97,10.62,120.98,8.07
2025-01-24T22:29:12Z,28.55,6.13,61.95,23.06,8.7,74.43,14.78
2025-01-25T00:49:23Z,22.82,6.27,63.38,79.76,25.76,134.71,11.46
2025-01-25T02:33:36Z,20.58,6.53,71.48,43.94,12.75,137.42,19.56
2025-01-25T04:14:01Z,28.48,6.23,75.08,54.22,21.33,111.65,10.81
2025-01-25T05:53:37Z,11.54,6.45,64.44,54.11,20.26,164.23,10.29
2025-01-25T07:27:06Z,26.83,5.57,83.19,57.72,29.16,185.5,15.69
2025-01-25T09:55:24Z,12.95,6.3,67.8,52.9,28.01,198.7,8.95
2025-01-25T11:01:48Z,28.55,5.86,87.26,31.54,24.24,123.12,14.79
2025-01-25T12:33:09Z,17.33,7.49,53.59,36.31,25.44,256.05,15.12
2025-01-25T14:39:06Z,19.5,7.34,52.51,20.58,27.19,295.63,11.62
2025-01-25T16:13:21Z,24.37,7.09,62.49,41.68,32.89,158.58,12.36
2025-01-25T18:39:58Z,26.49,6.49,75.7,68.27,26.8,162.23,21.87
2025-01-25T20:13:49Z,12.49,6.38,54.56,28.97,29.66,212.27,9.69
2025-01-25T21:23:29Z,20.95,5.86,78.59,36.79,12.67,132.96,12.06
2025-01-25T23:08:04Z,24.98,6.24,67.47,25.2,9.71,75.66,9.99
2025-01-26T00:54:27Z,28.76,6.49,68.3,36.36,7.51,61.49,7.66
2025-01-26T03:26:48Z,23.63,6.08,66.73,45.88,25.03,172.35,10.0
2025-01-26T04:22:16Z,21.83,5.85,65.67,31.46,5.04,46.02,11.51
2025-01-26T06:21:49Z,21.98,6.21,76.27,39.54,13.42,127.7,7.79
2025-01-26T07:45:08Z,27.43,6.73,68.15,77.93,20.31,145.06,12.67
2025-01-26T09:31:42Z,10.63,6.23,57.22,25.43,16.65,193.69,15.91
2025-01-26T11:30:29Z,22.45,6.49,60.82,62.14,35.59,179.6,11.15
2025-01-26T13:11:35Z,16.58,6.01,77.45,35.72,15.33,128.25,12.64
2025-01-26T15:17:52Z,16.34,6.36,59.89,29.21,29.15,259.73,14.69
2025-01-26T16:59:36Z,21.45,5.99,68.75,75.73,26.9,186.83,10.02
2025-01-26T18:43:38Z,13.14,6.0,73.91,37.37,17.49,101.64,12.61
2025-01-26T20:41:54Z,10.27,6.77,72.4,41.42,13.57,115.25,11.18
2025-01-26T22:04:47Z,26.09,6.55,64.98,71.38,25.36,112.29,19.33
2025-01-27T00:10:57Z,16.24,6.43,76.73,27.37,11.77,101.46,17.37
2025-01-27T02:09:22Z,20.72,5.52,75.32,30.67,17.24,110.77,10.91
2025-01-27T03:37:16Z,16.89,5.71,75.17,26.76,13.64,146.35,17.51
2025-01-27T05:19:57Z,28.81,5.82,64.82,21.69,14.35,55.47,8.66
2025-01-27T06:53:41Z,13.68,6.46,75.24,50.76,19.25,119.94,10.3
2025-01-27T08:37:49Z,21.98,5.99,74.65,30.62,12.17,141.77,5.34
2025-01-27T10:03:13Z,21.56,6.43,63.55,63.21,22.08,128.84,7.82
2025-01-27T12:18:13Z,24.69,5.59,69.56,37.5,10.58,43.92,11.67
2025-01-27T13:43:11Z,11.11,6.8,73.52,36.32,18.24,107.13,21.24
2025-01-27T15:48:16Z,26.67,6.45,68.18,66.33,39.39,140.31,6.36
2025-01-27T17:21:37Z,16.0,6.15,77.63,42.39,13.02,124.23,15.4
2025-01-27T19:16:20Z,29.16,6.38,72.36,69.12,18.18,187.05,13.72
2025-01-27T20:28:35Z,25.13,5.94,63.53,40.28,22.21,114.97,4.66
2025-01-27T22:47:25Z,24.76,6.5,76.92,46.52,35.65,196.11,14.57
2025-01-28T00:13:54Z,27.17,6.05,65.99,62.83,30.43,129.64,9.12
2025-01-28T01:48:29Z,25.4,7.42,69.56,48.23,34.79,119.37,8.83
2025-01-28T03:38:32Z,20.32,6.29,66.81,67.63,33.29,153.64,11.4
2025-01-28T05:26:04Z,25.49,6.84,65.94,41.25,33.89,191.09,14.28
2025-01-28T07:54:07Z,23.26,7.3,66.84,41.92,20.68,190.26,15.63
2025-01-28T08:51:27Z,21.79,6.35,71.76,53.35,17.48,140.57,9.74
2025-01-28T10:50:57Z,27.99,6.43,75.45,81.14,20.99,182.32,8.59
2025-01-28T13:02:37Z,24.75,6.62,68.0,87.22,39.18,194.49,15.64
2025-01-28T14:31:12Z,28.34,6.27,75.11,50.12,39.98,164.59,15.09
2025-01-28T15:57:55Z,22.56,6.39,70.41,95.93,22.42,172.29,7.41
2025-01-28T17:56:37Z,24.58,6.69,63.0,71.71,25.46,196.88,8.94
2025-01-28T19:15:07Z,24.02,6.34,61.53,41.19,25.88,157.11,11.74
2025-01-28T21:39:04Z,15.92,5.87,70.36,28.32,13.99,141.87,13.49
2025-01-28T22:54:39Z,21.78,6.42,65.07,53.23,33.92,193.85,14.44
2025-01-29T01:07:46Z,27.36,5.86,67.42,74.68,32.8,188.85,14.68
2025-01-29T02:23:46Z,25.15,6.23,67.86,36.35,5.09,77.03,14.08
2025-01-29T04:11:04Z,26.3,6.08,70.32,69.72,29.6,190.85,12.48
2025-01-29T06:19:05Z,20.52,6.89,51.06,28.31,16.1,161.17,16.09
2025-01-29T08:07:19Z,22.73,5.82,64.98,63.26,21.09,186.88,10.34
2025-01-29T09:57:24Z,17.24,6.6,67.7,60.0,32.3,138.65,17.05
2025-01-29T11:44:05Z,25.26,6.99,60.92,58.53,24.99,154.9,12.21
2025-01-29T13:40:02Z,28.51,5.58,77.32,49.35,33.54,165.86,11.25
2025-01-29T14:59:39Z,26.41,6.27,60.62,92.55,37.02,126.57,13.0
2025-01-29T16:55:26Z,28.95,6.42,75.59,89.87,17.47,196.5,18.52
2025-01-29T18:10:42Z,12.04,6.35,66.18,41.47,24.35,125.73,11.24
2025-01-29T19:59:04Z,23.91,5.57,73.22,47.84,33.74,126.69,13.83
2025-01-29T22:23:22Z,27.84,5.53,63.51,52.82,34.12,194.21,7.45
2025-01-29T23:53:57Z,11.49,7.44,54.09,37.24,15.29,170.17,12.5
2025-01-30T01:44:14Z,22.98,6.43,76.17,41.25,11.16,109.93,9.49
2025-01-30T03:19:07Z,15.83,6.21,74.16,59.9,12.19,101.58,10.95
2025-01-30T04:52:40Z,19.6,6.32,72.53,32.57,16.16,111.18,16.95
2025-01-30T06:45:16Z,28.85,6.06,78.7,63.57,19.09,185.08,10.39
2025-01-30T08:25:10Z,23.25,7.13,62.13,52.55,38.38,118.46,10.72
2025-01-30T10:10:42Z,27.36,6.01,65.66,79.81,36.82,149.34,11.88
2025-01-30T12:05:07Z,21.98,6.41,76.14,35.75,19.93,148.0,11.92
2025-01-30T14:13:08Z,24.03,7.22,69.37,58.49,29.4,118.02,15.85
2025-01-30T15:55:55Z,24.07,5.58,63.66,31.73,5.66,77.9,8.64
2025-01-30T16:54:44Z,22.08,6.34,79.83,30.37,13.65,116.42,9.76
2025-01-30T19:11:32Z,28.94,6.27,64.28,76.17,22.57,174.9,10.13
2025-01-30T20:55:32Z,27.41,6.01,63.73,70.54,31.46,156.71,17.29
2025-01-30T22:34:00Z,16.73,6.28,71.57,50.48,18.38,105.11,12.92
2025-01-31T00:36:02Z,10.33,6.16,68.73,73.9,30.96,113.99,14.24
2025-01-31T01:38:36Z,24.92,6.29,68.59,72.34,20.76,184.29,13.98
2025-01-31T03:55:56Z,22.29,6.13,66.54,54.76,36.46,155.63,11.19
2025-01-31T05:52:40Z,23.88,6.22,67.15,25.67,14.58,54.23,11.31
2025-01-31T07:31:08Z,28.34,5.97,84.11,52.36,32.7,165.09,8.9
2025-01-31T08:55:09Z,25.73,7.38,60.39,70.45,39.28,185.19,8.02
2025-01-31T11:14:37Z,19.59,7.1,53.25,36.94,27.15,186.56,15.38
2025-01-31T12:15:35Z,29.75,6.93,61.09,45.16,38.71,113.94,12.48
2025-01-31T14:39:44Z,21.46,6.06,70.13,90.69,22.48,180.25,5.56
2025-01-31T15:53:55Z,28.19,6.28,76.27,73.25,21.65,150.38,12.0
2025-01-31T17:55:14Z,22.91,6.06,78.32,37.44,12.76,136.46,13.85
2025-01-31T19:57:14Z,20.18,6.42,79.39,51.04,12.5,120.61,4.35
2025-01-31T21:32:40Z,24.87,6.02,77.88,58.06,15.02,182.83,8.17
2025-01-31T22:47:31Z,28.73,6.75,60.14,70.36,24.98,123.31,9.7
2025-02-01T00:47:45Z,24.58,5.88,60.44,43.76,21.8,135.66,11.98
2025-02-01T02:05:56Z,28.22,6.35,70.82,88.59,17.02,170.29,3.88
2025-02-01T04:04:35Z,21.34,6.14,66.86,84.17,31.4,189.48,7.8
2025-02-01T05:47:53Z,25.92,6.76,68.96,50.19,36.25,167.97,8.8
2025-02-01T07:28:14Z,18.46,6.9,61.85,46.03,23.64,139.26,16.81
2025-02-01T09:00:51Z,25.18,6.11,66.08,67.09,22.85,114.19,11.44
2025-02-01T11:24:51Z,23.01,6.78,62.78,88.55,32.37,143.69,7.2
2025-02-01T12:56:02Z,17.55,7.06,50.09,20.56,28.98,252.69,10.67
2025-02-01T15:00:09Z,21.14,5.84,68.65,38.18,7.77,67.24,12.93
2025-02-01T16:28:24Z,17.25,5.85,62.37,68.09,26.78,105.97,17.1
2025-02-01T18:10:16Z,28.45,6.45,68.99,65.11,23.5,121.19,14.03
2025-02-01T20:10:32Z,21.43,7.17,60.53,58.86,35.6,172.22,13.45
2025-02-01T21:32:55Z,24.18,5.86,68.51,39.75,9.45,48.08,10.95
2025-02-01T23:39:11Z,13.08,6.97,58.91,24.9,25.65,188.32,15.42
2025-02-02T01:10:38Z,24.04,5.68,62.59,77.8,30.58,189.39,3.24
2025-02-02T02:57:50Z,27.46,6.0,64.98,37.44,5.74,42.78,4.44
2025-02-02T05:07:18Z,15.83,6.48,51.11,20.07,22.08,166.42,12.35
2025-02-02T06:38:51Z,26.19,6.38,71.42,69.1,17.02,157.57,15.19
2025-02-02T08:18:46Z,23.48,6.4,68.68,45.83,38.14,176.01,12.99
2025-02-02T10:03:53Z,19.36,5.74,79.25,35.25,11.75,133.39,14.99
2025-02-02T11:33:13Z,17.82,6.32,75.76,22.68,16.7,104.15,15.51
2025-02-02T13:53:47Z,20.01,6.56,65.27,53.49,37.99,144.64,10.82
2025-02-02T15:34:08Z,12.91,6.75,72.41,48.79,15.66,113.74,9.68
2025-02-02T17:29:59Z,25.68,6.28,63.45,62.18,35.05,129.01,12.23
2025-02-02T19:01:03Z,28.88,6.78,77.07,95.89,25.89,169.94,12.91
2025-02-02T20:54:32Z,25.79,6.05,79.92,56.16,32.89,160.6,12.78
2025-02-02T22:33:51Z,21.2,6.75,64.58,50.32,20.38,160.27,12.6
2025-02-03T00:05:51Z,18.36,6.61,73.17,39.8,11.79,141.77,10.55
2025-02-03T01:43:32Z,16.98,6.01,75.84,55.31,15.03,144.66,12.37
2025-02-03T03:43:09Z,27.09,5.82,69.9,97.83,38.62,140.0,5.24
2025-02-03T05:33:51Z,24.75,6.25,68.29,58.88,32.3,157.85,10.6
2025-02-03T06:57:51Z,23.21,6.47,76.25,84.59,26.19,154.96,10.04
2025-02-03T08:59:44Z,21.21,6.44,68.44,63.16,30.3,123.94,12.47
2025-02-03T10:11:17Z,23.97,6.46,68.91,32.48,14.58,78.78,11.08
2025-02-03T12:18:35Z,17.82,6.01,54.87,28.28,22.71,168.45,14.19
2025-02-03T13:35:49Z,28.47,6.0,84.38,42.86,28.51,112.1,9.44
2025-02-03T15:34:26Z,27.51,6.3,60.11,52.82,38.34,125.59,11.27
2025-02-03T17:04:05Z,18.75,6.77,56.01,21.42,18.06,157.13,12.36
2025-02-03T19:36:00Z,28.89,6.0,86.51,58.33,27.52,129.48,3.89
2025-02-03T21:13:29Z,27.33,6.67,60.16,76.5,32.11,146.1,17.37
2025-02-03T23:01:24Z,19.34,6.2,78.54,50.35,18.4,134.81,5.86
2025-02-04T00:42:27Z,21.57,6.18,69.32,61.93,34.67,187.94,10.24
2025-02-04T01:50:37Z,17.98,6.44,77.26,59.51,18.73,130.26,16.64
2025-02-04T04:15:26Z,16.73,7.27,58.66,33.48,16.0,221.97,8.89
2025-02-04T05:50:30Z,28.88,6.46,62.51,78.56,25.97,164.5,8.88
2025-02-04T07:46:38Z,26.11,6.83,63.93,76.78,33.32,142.27,11.74
2025-02-04T09:41:42Z,23.77,6.31,79.39,39.96,12.44,105.46,8.78
2025-02-04T11:25:24Z,26.5,5.56,62.27,64.7,24.95,112.19,10.67
2025-02-04T12:57:50Z,28.62,6.67,69.68,71.97,36.31,152.27,5.86
2025-02-04T14:43:56Z,29.19,7.26,67.03,45.06,35.11,139.48,10.58
2025-02-04T15:58:33Z,29.21,6.42,60.39,54.54,28.48,154.64,9.5
2025-02-04T18:16:43Z,24.68,5.7,85.47,32.12,36.36,157.87,8.17
2025-02-04T19:17:04Z,27.21,6.14,69.09,50.06,32.9,133.09,12.3
2025-02-04T21:20:56Z,14.08,6.3,74.96,40.47,11.0,107.69,10.71
2025-02-04T23:40:21Z,27.6,6.06,69.82,70.96,23.55,193.63,6.99
2025-02-05T00:59:50Z,26.97,5.66,69.29,85.02,24.29,141.08,13.66
2025-02-05T02:57:12Z,14.15,6.51,74.59,45.28,19.3,140.49,10.99
2025-02-05T04:50:16Z,24.03,6.18,68.04,56.14,28.0,171.02,11.35
2025-02-05T05:51:57Z,29.93,5.71,64.35,25.77,8.5,69.56,14.39
2025-02-05T08:21:52Z,22.98,6.55,72.49,77.8,26.88,167.46,8.82
2025-02-05T10:13:59Z,21.63,6.62,65.56,54.51,30.84,152.19,6.81
2025-02-05T11:26:06Z,23.81,6.06,70.35,64.17,21.76,157.98,9.25
2025-02-05T13:43:05Z,23.43,6.01,69.52,60.81,23.09,164.82,10.08
2025-02-05T14:45:43Z,26.74,5.97,62.76,50.69,30.3,153.97,15.18
2025-02-05T16:48:31Z,26.78,7.21,64.58,69.23,22.89,124.41,14.65
2025-02-05T18:20:20Z,28.37,6.25,86.82,51.7,36.47,121.05,9.0
2025-02-05T19:59:30Z,24.82,6.18,75.22,73.59,16.89,189.7,9.53
2025-02-05T21:37:32Z,14.17,6.76,53.0,32.37,17.59,277.98,11.66
2025-02-05T23:51:58Z,23.24,6.32,64.02,27.45,7.49,54.98,8.65
2025-02-06T01:57:28Z,14.85,6.1,60.39,52.75,20.51,110.87,18.18
2025-02-06T03:22:44Z,24.51,5.54,68.23,33.54,12.11,69.39,17.02
2025-02-06T05:28:14Z,24.21,6.02,69.69,39.96,8.7,74.88,8.94
2025-02-06T07:11:56Z,27.51,5.94,87.51,43.36,39.19,115.98,6.3
2025-02-06T08:28:33Z,11.28,6.3,78.16,46.57,17.61,143.17,8.46
2025-02-06T10:26:17Z,23.95,6.34,69.19,23.0,12.46,76.11,8.32
2025-02-06T11:56:04Z,19.92,7.08,54.81,32.8,27.56,231.29,10.95
2025-02-06T14:10:51Z,28.8,5.51,63.58,80.17,26.39,131.51,7.25
2025-02-06T15:43:00Z,27.13,6.04,75.48,56.71,35.04,100.48,11.61
2025-02-06T17:46:50Z,21.14,6.06,73.72,72.01,18.32,153.37,12.27
2025-02-06T18:37:38Z,12.22,6.84,53.36,39.99,24.79,296.34,10.97
2025-02-06T20:44:11Z,13.84,5.94,68.38,44.43,27.35,102.85,3.82
2025-02-06T22:49:18Z,10.39,5.94,69.49,67.78,20.56,165.55,3.03
2025-02-07T00:36:00Z,28.94,6.0,62.73,21.66,14.22,51.24,10.94
2025-02-07T01:57:16Z,10.07,6.12,51.06,23.23,21.34,269.07,13.33
2025-02-07T03:53:27Z,21.85,6.77,66.17,74.31,37.21,130.82,5.78
2025-02-07T05:21:13Z,27.76,5.84,74.28,47.0,27.79,110.6,9.49
2025-02-07T07:05:13Z,10.69,6.04,76.42,33.77,12.78,120.35,9.84
2025-02-07T09:24:26Z,15.59,5.62,73.04,29.19,13.16,145.48,13.71
2025-02-07T11:14:24Z,21.41,5.57,61.84,27.38,12.87,70.6,8.38
2025-02-07T12:15:34Z,25.63,6.43,62.26,35.05,5.65,67.84,13.97
2025-02-07T14:20:56Z,22.95,6.48,72.38,35.43,11.23,121.21,9.72
2025-02-07T16:12:37Z,26.0,6.24,69.2,59.93,27.85,182.32,12.64
2025-02-07T17:36:52Z,28.86,6.02,64.99,76.62,27.76,171.02,12.74
2025-02-07T19:16:30Z,24.2,6.02,69.28,23.88,6.22,76.52,15.39
2025-02-07T21:22:37Z,27.74,6.28,63.52,37.46,5.42,59.77,10.4
2025-02-07T22:50:07Z,20.82,6.39,71.86,45.11,13.64,132.2,8.27
2025-02-08T01:18:12Z,22.49,6.3,78.82,64.69,17.62,154.7,10.26
2025-02-08T03:00:40Z,20.55,5.7,68.56,23.86,14.12,41.42,12.73
2025-02-08T04:05:45Z,28.75,5.55,76.69,43.44,34.21,146.01,12.0
2025-02-08T06:26:55Z,22.57,6.37,62.96,86.86,38.29,120.65,7.95
2025-02-08T07:26:03Z,29.78,6.08,61.1,47.63,39.23,192.35,11.4
2025-02-08T09:49:06Z,11.99,6.56,73.31,50.97,15.86,128.39,11.34
2025-02-08T11:22:28Z,18.64,6.24,61.04,75.44,32.01,165.87,6.44
2025-02-08T13:10:51Z,25.8,5.67,64.53,60.25,24.37,130.3,6.97
2025-02-08T14:21:49Z,21.14,6.23,79.61,81.09,29.75,174.41,12.22
2025-02-08T16:25:29Z,15.57,5.59,77.45,30.73,10.33,120.82,8.0
2025-02-08T18:22:36Z,25.76,5.55,76.85,53.86,29.39,123.09,15.68
2025-02-08T20:13:15Z,26.57,6.02,78.35,80.47,24.47,190.8,6.6
2025-02-08T22:18:22Z,24.87,6.27,68.07,65.98,35.69,175.32,10.17
2025-02-08T23:56:16Z,21.96,6.13,61.93,98.65,21.93,108.17,12.45
2025-02-09T01:24:02Z,13.92,6.23,71.56,45.96,17.49,139.41,9.95
2025-02-09T03:13:33Z,25.86,6.28,68.33,86.55,37.88,167.81,12.53
2025-02-09T04:27:58Z,20.45,6.28,62.97,41.52,26.28,162.32,15.61
2025-02-09T06:36:54Z,27.49,5.91,68.46,29.31,8.06,58.79,12.22
2025-02-09T08:26:11Z,25.19,6.24,66.22,43.12,27.96,139.18,13.17
2025-02-09T10:33:03Z,28.98,6.91,68.1,64.24,22.2,182.69,10.95
2025-02-09T12:06:13Z,23.09,6.32,73.78,31.03,16.23,128.58,10.92
2025-02-09T13:12:37Z,23.56,6.45,62.07,86.04,25.64,184.09,6.97
2025-02-09T15:37:06Z,28.29,7.33,61.25,62.04,38.59,159.25,7.67
2025-02-09T16:35:02Z,25.53,6.24,82.18,46.62,21.78,143.49,10.05
2025-02-09T18:20:18Z,22.66,6.38,61.13,63.59,29.53,159.46,8.97
2025-02-09T20:11:24Z,12.17,7.42,52.86,21.88,27.79,213.3,7.66
2025-02-09T22:11:47Z,22.67,6.45,67.55,91.19,34.43,156.73,6.37
2025-02-09T23:47:23Z,27.82,6.0,82.88,32.58,35.5,145.24,15.09
2025-02-10T01:57:05Z,26.38,6.05,69.44,62.93,32.35,158.82,10.05
2025-02-10T03:46:32Z,17.37,5.88,74.49,24.03,10.05,116.18,12.68
2025-02-10T05:13:08Z,27.94,6.7,60.28,77.24,36.2,148.46,7.84
2025-02-10T06:49:07Z,24.76,6.12,86.07,37.54,33.48,189.42,12.95
2025-02-10T08:48:24Z,27.77,7.12,60.18,40.24,34.83,177.18,9.34
2025-02-10T11:03:09Z,23.95,5.98,61.96,29.8,6.86,75.46,7.42
2025-02-10T12:17:12Z,14.22,6.02,61.1,61.83,30.43,109.05,9.89
2025-02-10T13:43:51Z,14.38,6.45,78.02,47.37,14.36,129.57,12.15
2025-02-10T15:59:14Z,13.59,6.64,56.98,31.68,18.95,176.24,8.04
2025-02-10T17:54:10Z,26.07,5.56,74.12,34.51,36.67,105.69,5.06
2025-02-10T19:08:25Z,23.26,6.43,70.15,52.3,10.35,141.01,11.55
2025-02-10T21:33:30Z,23.82,5.57,79.56,34.15,17.91,145.74,6.56
2025-02-10T22:46:05Z,23.08,6.87,68.22,70.48,37.0,184.8,12.08
2025-02-11T00:55:32Z,17.37,6.54,54.23,34.12,24.9,196.22,15.28
2025-02-11T02:00:21Z,14.85,7.01,51.0,28.37,16.01,238.26,9.72
2025-02-11T04:03:57Z,17.1,6.85,55.61,33.16,26.06,176.39,10.21
2025-02-11T05:54:19Z,16.44,6.72,54.06,23.39,15.67,237.01,14.4
2025-02-11T07:48:19Z,26.89,6.33,73.76,72.07,21.73,182.25,14.94
2025-02-11T09:25:35Z,23.0,6.43,61.31,24.55,8.24,60.29,7.55
2025-02-11T11:08:33Z,29.44,5.85,62.22,63.89,33.02,137.23,9.57
2025-02-11T12:40:50Z,25.7,6.02,88.16,46.88,36.87,180.73,10.1
2025-02-11T14:08:39Z,17.41,6.46,76.2,37.59,15.67,137.35,16.15
2025-02-11T16:17:37Z,22.32,6.74,71.33,96.69,23.76,169.52,11.61
2025-02-11T17:50:11Z,28.25,6.32,62.11,98.92,25.89,102.9,11.19
2025-02-11T20:16:04Z,28.13,6.3,78.99,95.78,28.26,183.5,9.98
2025-02-11T21:12:07Z,25.4,5.63,68.47,63.5,29.36,113.87,15.94
2025-02-11T23:21:17Z,28.79,6.47,65.5,65.89,29.92,149.95,10.05
2025-02-12T01:00:12Z,16.02,6.74,50.95,38.41,20.46,271.97,7.69
2025-02-12T02:58:54Z,23.14,6.66,63.97,56.35,22.67,152.74,4.89
2025-02-12T04:29:11Z,21.42,5.72,72.27,32.77,18.59,148.55,8.08
2025-02-12T05:52:05Z,23.57,5.83,69.57,69.75,32.33,138.48,7.64
2025-02-12T08:22:09Z,25.85,6.76,78.67,56.46,15.48,179.0,11.49
2025-02-12T10:02:08Z,28.64,5.96,85.49,48.7,24.61,129.5,11.26
2025-02-12T11:50:08Z,21.28,6.46,64.62,51.85,36.93,192.18,13.76
2025-02-12T13:27:37Z,27.25,5.71,74.21,31.96,27.2,169.4,12.41
2025-02-12T15:00:08Z,20.3,7.45,54.39,21.34,25.65,288.29,14.68
2025-02-12T16:43:08Z,11.92,6.05,60.76,70.35,27.57,129.24,8.41
2025-02-12T18:56:15Z,28.5,6.87,63.51,40.26,26.92,137.0,6.94
2025-02-12T20:21:31Z,24.04,6.62,62.0,67.89,37.29,100.79,12.28
2025-02-12T21:55:36Z,29.47,6.28,63.69,35.05,8.14,74.92,8.14
2025-02-12T23:52:44Z,24.02,5.76,80.47,49.9,32.2,152.02,8.88
2025-02-13T01:17:33Z,21.31,6.3,72.97,77.47,27.98,192.19,8.68
2025-02-13T03:34:53Z,25.37,5.6,67.0,65.3,39.14,183.82,10.86
2025-02-13T05:19:17Z,27.67,6.5,74.45,79.28,15.51,171.39,7.38
2025-02-13T07:03:02Z,12.92,6.23,52.69,20.31,20.51,228.21,4.7
2025-02-13T08:11:08Z,29.31,5.61,60.2,31.06,9.42,73.52,7.39
2025-02-13T09:56:42Z,24.46,6.54,77.74,62.29,26.49,178.84,11.03
2025-02-13T11:57:57Z,26.31,6.36,66.72,67.37,22.78,141.92,11.72
2025-02-13T14:05:57Z,26.04,6.0,61.38,68.27,23.05,146.34,9.3
2025-02-13T15:50:25Z,29.44,5.57,83.56,42.19,33.87,108.25,12.17
2025-02-13T17:18:26Z,27.21,7.26,64.45,77.77,30.43,160.72,9.47
2025-02-13T19:35:23Z,20.01,6.69,71.42,33.61,10.11,118.71,13.1
2025-02-13T20:46:18Z,22.2,6.43,60.81,41.58,38.84,131.99,9.86
2025-02-13T22:37:17Z,22.85,6.58,68.81,74.23,21.41,156.95,6.3
2025-02-14T00:19:51Z,23.21,6.4,69.19,22.76,6.75,64.23,12.65
2025-02-14T01:45:10Z,28.68,5.87,72.84,59.33,32.52,146.52,14.79
2025-02-14T04:11:20Z,28.86,6.28,67.11,75.01,37.59,172.59,10.0
2025-02-14T05:57:28Z,25.05,7.22,62.28,45.54,23.99,135.03,12.01
2025-02-14T07:39:34Z,25.78,6.5,74.0,70.89,24.33,150.71,9.78
2025-02-14T09:03:52Z,23.86,5.9,69.18,51.87,39.13,118.5,7.77
2025-02-14T10:28:49Z,17.34,5.52,78.39,20.95,15.07,116.4,15.48
2025-02-14T12:39:09Z,28.54,6.41,82.8,43.75,28.11,168.24,13.69
2025-02-14T14:29:19Z,27.46,6.32,88.44,51.33,38.5,136.97,14.54
2025-02-14T16:12:41Z,25.99,6.27,73.73,68.74,18.75,197.5,11.46
2025-02-14T18:14:10Z,23.75,6.33,64.32,29.92,12.74,49.81,11.16
2025-02-14T19:49:10Z,19.17,5.9,75.94,38.26,12.14,127.66,9.75
2025-02-14T21:02:37Z,17.63,6.2,79.78,32.75,14.09,131.29,15.66
2025-02-14T23:03:40Z,12.98,6.15,50.26,35.51,19.94,294.38,13.22
2025-02-15T00:43:13Z,20.33,6.5,63.12,26.48,12.61,54.26,10.28
2025-02-15T02:37:23Z,22.18,6.5,77.31,92.91,18.36,175.32,14.38
2025-02-15T04:34:56Z,25.23,6.23,69.15,64.39,33.1,164.18,12.16
2025-02-15T05:48:50Z,22.29,6.65,65.82,52.93,24.62,182.96,12.2
2025-02-15T07:24:11Z,23.44,6.26,73.5,25.91,13.92,119.03,12.33
2025-02-15T09:29:29Z,26.43,6.7,77.8,53.16,21.71,161.23,10.27
2025-02-15T11:51:18Z,24.96,6.62,74.24,56.93,22.03,198.14,1.88
2025-02-15T13:14:15Z,27.39,6.23,76.92,64.27,20.16,150.55,10.85
2025-02-15T14:40:58Z,26.74,6.16,67.95,95.42,28.43,171.08,8.18
2025-02-15T16:55:02Z,24.25,6.35,63.24,98.93,34.31,135.99,9.2
2025-02-15T18:29:15Z,16.05,6.48,57.07,33.02,28.98,287.0,11.4
2025-02-15T20:20:34Z,20.02,6.9,66.71,41.19,25.23,142.46,13.18
2025-02-15T22:13:39Z,23.11,6.24,74.86,53.22,21.28,186.37,7.21
2025-02-15T23:43:18Z,27.06,5.76,65.67,88.61,35.74,164.77,6.85
2025-02-16T01:36:16Z,25.29,5.86,61.51,38.7,14.44,63.24,7.98
2025-02-16T03:01:20Z,21.24,5.69,67.39,28.92,6.85,64.66,7.66
2025-02-16T04:55:32Z,24.87,6.66,61.3,87.55,34.81,149.22,4.53
2025-02-16T06:37:51Z,16.01,6.18,72.92,48.68,14.85,139.8,8.28
2025-02-16T08:13:46Z,13.29,6.75,70.77,53.66,17.38,130.34,8.08
2025-02-16T09:58:30Z,15.95,6.71,62.78,48.39,22.84,170.87,11.21
2025-02-16T11:23:32Z,23.76,6.41,79.25,29.06,15.57,125.13,14.82
2025-02-16T14:05:44Z,22.04,6.53,75.99,69.94,18.87,184.72,9.56
2025-02-16T15:02:11Z,17.35,6.21,74.64,36.69,14.31,122.43,7.76
2025-02-16T16:38:29Z,28.11,5.61,85.36,42.75,39.72,116.98,12.23
2025-02-16T19:09:55Z,26.0,5.59,84.47,38.67,33.16,116.45,15.68
2025-02-16T20:40:34Z,27.41,6.42,70.77,81.18,23.59,165.36,6.29
2025-02-16T22:13:29Z,25.39,6.66,68.64,50.87,26.65,106.8,12.59
2025-02-16T23:58:03Z,25.2,5.74,64.2,25.77,13.83,67.53,9.73
2025-02-17T02:03:51Z,11.41,6.02,56.36,33.12,22.8,270.67,9.48
2025-02-17T03:33:38Z,20.1,6.97,55.88,39.9,23.28,233.76,9.77
2025-02-17T05:06:03Z,27.01,5.69,72.69,54.92,27.75,109.44,6.35
2025-02-17T07:05:09Z,22.42,6.26,75.52,32.47,15.9,148.48,11.35
2025-02-17T08:40:18Z,26.17,6.32,85.99,43.95,24.48,162.02,11.83
